FILE [DEBUG] 2022-02-02 18:11:27,317 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 32, 36, 42, 33, 44, 52, 33, 9, 54, 55, 20, 2, 56, 57, 57, 60, 45, 42, 21, 54, 4, 65, 65, 34, 58, 41, 62, 21, 57, 66, 39, 17, 65, 67, 60, 29, 46, 69, 24, 70, 70, 26, 68, 71, 2, 53, 71, 25, 69, 58, 25, 54, 63, 61, 58, 72, 0, 31, 74, 74, 66, 14, 32, 41, 30, 75, 10, 75, 39, 65, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 32, 36, 33, 42, 44, 33, 9, 52, 54, 20, 2, 55, 56, 57, 57, 45, 42, 21, 54, 4, 60, 65, 34, 58, 41, 62, 21, 57, 65, 39, 17, 65, 66, 60, 29, 46, 67, 24, 69, 70, 26, 68, 70, 2, 53, 71, 25, 69, 58, 25, 54, 63, 61, 58, 71, 0, 31, 72, 74, 66, 14, 32, 41, 30, 74, 10, 75, 39, 65, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 32, 33, 36, 42, 33, 9, 44, 52, 20, 2, 54, 55, 56, 57, 45, 42, 21, 54, 4, 57, 60, 34, 58, 41, 62, 21, 57, 65, 39, 17, 65, 65, 60, 29, 46, 66, 24, 67, 69, 26, 68, 70, 2, 53, 70, 25, 69, 58, 25, 54, 63, 61, 58, 71, 0, 31, 71, 72, 66, 14, 32, 41, 30, 74, 10, 74, 39, 65, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 32, 33, 36, 33, 9, 42, 44, 20, 2, 52, 54, 55, 56, 45, 42, 21, 54, 4, 57, 57, 34, 58, 41, 60, 21, 57, 62, 39, 17, 65, 65, 60, 29, 46, 65, 24, 66, 67, 26, 68, 69, 2, 53, 70, 25, 69, 58, 25, 54, 63, 61, 58, 70, 0, 31, 71, 71, 66, 14, 32, 41, 30, 72, 10, 74, 39, 65, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 32, 33, 33, 9, 36, 42, 20, 2, 44, 52, 54, 55, 45, 42, 21, 54, 4, 56, 57, 34, 57, 41, 58, 21, 57, 60, 39, 17, 62, 65, 60, 29, 46, 65, 24, 65, 66, 26, 67, 68, 2, 53, 69, 25, 69, 58, 25, 54, 63, 61, 58, 70, 0, 31, 70, 71, 66, 14, 32, 41, 30, 71, 10, 72, 39, 65, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 32, 33, 9, 33, 36, 20, 2, 42, 44, 52, 54, 45, 42, 21, 54, 4, 55, 56, 34, 57, 41, 57, 21, 57, 58, 39, 17, 60, 62, 60, 29, 46, 65, 24, 65, 65, 26, 66, 67, 2, 53, 68, 25, 69, 58, 25, 54, 63, 61, 58, 69, 0, 31, 70, 70, 66, 14, 32, 41, 30, 71, 10, 71, 39, 65, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 32, 9, 33, 33, 20, 2, 36, 42, 44, 52, 45, 42, 21, 54, 4, 54, 55, 34, 56, 41, 57, 21, 57, 57, 39, 17, 58, 60, 60, 29, 46, 62, 24, 65, 65, 26, 65, 66, 2, 53, 67, 25, 68, 58, 25, 54, 63, 61, 58, 69, 0, 31, 69, 70, 66, 14, 32, 41, 30, 70, 10, 71, 39, 65, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 31, 9, 32, 33, 20, 2, 33, 36, 42, 44, 45, 42, 21, 52, 4, 54, 54, 34, 55, 41, 56, 21, 57, 57, 39, 17, 57, 58, 60, 29, 46, 60, 24, 62, 65, 26, 65, 65, 2, 53, 66, 25, 67, 58, 25, 54, 63, 61, 58, 68, 0, 31, 69, 69, 66, 14, 32, 41, 30, 70, 10, 70, 39, 65, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 20, 9, 31, 32, 20, 2, 33, 33, 36, 42, 44, 42, 21, 45, 4, 52, 54, 34, 54, 41, 55, 21, 56, 57, 39, 17, 57, 57, 58, 29, 46, 60, 24, 60, 62, 26, 65, 65, 2, 53, 65, 25, 66, 58, 25, 54, 63, 61, 58, 67, 0, 31, 68, 69, 66, 14, 32, 41, 30, 69, 10, 70, 39, 65, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 9, 20, 31, 20, 2, 32, 33, 33, 36, 42, 42, 21, 44, 4, 45, 52, 34, 54, 41, 54, 21, 55, 56, 39, 17, 57, 57, 57, 29, 46, 58, 24, 60, 60, 26, 62, 65, 2, 53, 65, 25, 65, 58, 25, 54, 63, 61, 58, 66, 0, 31, 67, 68, 66, 14, 32, 41, 30, 69, 10, 69, 39, 65, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 9, 20, 20, 2, 31, 32, 33, 33, 36, 42, 21, 42, 4, 44, 45, 34, 52, 41, 54, 21, 54, 55, 39, 17, 56, 57, 57, 29, 46, 57, 24, 58, 60, 26, 60, 62, 2, 53, 65, 25, 65, 58, 25, 54, 63, 61, 58, 65, 0, 31, 66, 67, 66, 14, 32, 41, 30, 68, 10, 69, 39, 65, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,318 main Sorter Logger - Bubble sort progressing: [0, 7, 9, 20, 2, 20, 31, 32, 33, 33, 36, 21, 42, 4, 42, 44, 34, 45, 41, 52, 21, 54, 54, 39, 17, 55, 56, 57, 29, 46, 57, 24, 57, 58, 26, 60, 60, 2, 53, 62, 25, 65, 58, 25, 54, 63, 61, 58, 65, 0, 31, 65, 66, 66, 14, 32, 41, 30, 67, 10, 68, 39, 65, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 7, 9, 2, 20, 20, 31, 32, 33, 33, 21, 36, 4, 42, 42, 34, 44, 41, 45, 21, 52, 54, 39, 17, 54, 55, 56, 29, 46, 57, 24, 57, 57, 26, 58, 60, 2, 53, 60, 25, 62, 58, 25, 54, 63, 61, 58, 65, 0, 31, 65, 65, 66, 14, 32, 41, 30, 66, 10, 67, 39, 65, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 7, 2, 9, 20, 20, 31, 32, 33, 21, 33, 4, 36, 42, 34, 42, 41, 44, 21, 45, 52, 39, 17, 54, 54, 55, 29, 46, 56, 24, 57, 57, 26, 57, 58, 2, 53, 60, 25, 60, 58, 25, 54, 62, 61, 58, 63, 0, 31, 65, 65, 65, 14, 32, 41, 30, 66, 10, 66, 39, 65, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 9, 20, 20, 31, 32, 21, 33, 4, 33, 36, 34, 42, 41, 42, 21, 44, 45, 39, 17, 52, 54, 54, 29, 46, 55, 24, 56, 57, 26, 57, 57, 2, 53, 58, 25, 60, 58, 25, 54, 60, 61, 58, 62, 0, 31, 63, 65, 65, 14, 32, 41, 30, 65, 10, 66, 39, 65, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 9, 20, 20, 31, 21, 32, 4, 33, 33, 34, 36, 41, 42, 21, 42, 44, 39, 17, 45, 52, 54, 29, 46, 54, 24, 55, 56, 26, 57, 57, 2, 53, 57, 25, 58, 58, 25, 54, 60, 60, 58, 61, 0, 31, 62, 63, 65, 14, 32, 41, 30, 65, 10, 65, 39, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 9, 20, 20, 21, 31, 4, 32, 33, 33, 34, 36, 41, 21, 42, 42, 39, 17, 44, 45, 52, 29, 46, 54, 24, 54, 55, 26, 56, 57, 2, 53, 57, 25, 57, 58, 25, 54, 58, 60, 58, 60, 0, 31, 61, 62, 63, 14, 32, 41, 30, 65, 10, 65, 39, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 9, 20, 20, 21, 4, 31, 32, 33, 33, 34, 36, 21, 41, 42, 39, 17, 42, 44, 45, 29, 46, 52, 24, 54, 54, 26, 55, 56, 2, 53, 57, 25, 57, 57, 25, 54, 58, 58, 58, 60, 0, 31, 60, 61, 62, 14, 32, 41, 30, 63, 10, 65, 39, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 9, 20, 20, 4, 21, 31, 32, 33, 33, 34, 21, 36, 41, 39, 17, 42, 42, 44, 29, 45, 46, 24, 52, 54, 26, 54, 55, 2, 53, 56, 25, 57, 57, 25, 54, 57, 58, 58, 58, 0, 31, 60, 60, 61, 14, 32, 41, 30, 62, 10, 63, 39, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 9, 20, 4, 20, 21, 31, 32, 33, 33, 21, 34, 36, 39, 17, 41, 42, 42, 29, 44, 45, 24, 46, 52, 26, 54, 54, 2, 53, 55, 25, 56, 57, 25, 54, 57, 57, 58, 58, 0, 31, 58, 60, 60, 14, 32, 41, 30, 61, 10, 62, 39, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 9, 4, 20, 20, 21, 31, 32, 33, 21, 33, 34, 36, 17, 39, 41, 42, 29, 42, 44, 24, 45, 46, 26, 52, 54, 2, 53, 54, 25, 55, 56, 25, 54, 57, 57, 57, 58, 0, 31, 58, 58, 60, 14, 32, 41, 30, 60, 10, 61, 39, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,319 main Sorter Logger - Bubble sort progressing: [0, 2, 7, 4, 9, 20, 20, 21, 31, 32, 21, 33, 33, 34, 17, 36, 39, 41, 29, 42, 42, 24, 44, 45, 26, 46, 52, 2, 53, 54, 25, 54, 55, 25, 54, 56, 57, 57, 57, 0, 31, 58, 58, 58, 14, 32, 41, 30, 60, 10, 60, 39, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 20, 21, 31, 21, 32, 33, 33, 17, 34, 36, 39, 29, 41, 42, 24, 42, 44, 26, 45, 46, 2, 52, 53, 25, 54, 54, 25, 54, 55, 56, 57, 57, 0, 31, 57, 58, 58, 14, 32, 41, 30, 58, 10, 60, 39, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 20, 21, 21, 31, 32, 33, 17, 33, 34, 36, 29, 39, 41, 24, 42, 42, 26, 44, 45, 2, 46, 52, 25, 53, 54, 25, 54, 54, 55, 56, 57, 0, 31, 57, 57, 58, 14, 32, 41, 30, 58, 10, 58, 39, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 20, 21, 21, 31, 32, 17, 33, 33, 34, 29, 36, 39, 24, 41, 42, 26, 42, 44, 2, 45, 46, 25, 52, 53, 25, 54, 54, 54, 55, 56, 0, 31, 57, 57, 57, 14, 32, 41, 30, 58, 10, 58, 39, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 20, 21, 21, 31, 17, 32, 33, 33, 29, 34, 36, 24, 39, 41, 26, 42, 42, 2, 44, 45, 25, 46, 52, 25, 53, 54, 54, 54, 55, 0, 31, 56, 57, 57, 14, 32, 41, 30, 57, 10, 58, 39, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 20, 21, 21, 17, 31, 32, 33, 29, 33, 34, 24, 36, 39, 26, 41, 42, 2, 42, 44, 25, 45, 46, 25, 52, 53, 54, 54, 54, 0, 31, 55, 56, 57, 14, 32, 41, 30, 57, 10, 57, 39, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 20, 21, 17, 21, 31, 32, 29, 33, 33, 24, 34, 36, 26, 39, 41, 2, 42, 42, 25, 44, 45, 25, 46, 52, 53, 54, 54, 0, 31, 54, 55, 56, 14, 32, 41, 30, 57, 10, 57, 39, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 20, 17, 21, 21, 31, 29, 32, 33, 24, 33, 34, 26, 36, 39, 2, 41, 42, 25, 42, 44, 25, 45, 46, 52, 53, 54, 0, 31, 54, 54, 55, 14, 32, 41, 30, 56, 10, 57, 39, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 20, 17, 20, 21, 21, 29, 31, 32, 24, 33, 33, 26, 34, 36, 2, 39, 41, 25, 42, 42, 25, 44, 45, 46, 52, 53, 0, 31, 54, 54, 54, 14, 32, 41, 30, 55, 10, 56, 39, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 29, 31, 24, 32, 33, 26, 33, 34, 2, 36, 39, 25, 41, 42, 25, 42, 44, 45, 46, 52, 0, 31, 53, 54, 54, 14, 32, 41, 30, 54, 10, 55, 39, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 29, 24, 31, 32, 26, 33, 33, 2, 34, 36, 25, 39, 41, 25, 42, 42, 44, 45, 46, 0, 31, 52, 53, 54, 14, 32, 41, 30, 54, 10, 54, 39, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,320 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 29, 31, 26, 32, 33, 2, 33, 34, 25, 36, 39, 25, 41, 42, 42, 44, 45, 0, 31, 46, 52, 53, 14, 32, 41, 30, 54, 10, 54, 39, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 29, 26, 31, 32, 2, 33, 33, 25, 34, 36, 25, 39, 41, 42, 42, 44, 0, 31, 45, 46, 52, 14, 32, 41, 30, 53, 10, 54, 39, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 26, 29, 31, 2, 32, 33, 25, 33, 34, 25, 36, 39, 41, 42, 42, 0, 31, 44, 45, 46, 14, 32, 41, 30, 52, 10, 53, 39, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 26, 29, 2, 31, 32, 25, 33, 33, 25, 34, 36, 39, 41, 42, 0, 31, 42, 44, 45, 14, 32, 41, 30, 46, 10, 52, 39, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 26, 2, 29, 31, 25, 32, 33, 25, 33, 34, 36, 39, 41, 0, 31, 42, 42, 44, 14, 32, 41, 30, 45, 10, 46, 39, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 24, 2, 26, 29, 25, 31, 32, 25, 33, 33, 34, 36, 39, 0, 31, 41, 42, 42, 14, 32, 41, 30, 44, 10, 45, 39, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 21, 2, 24, 26, 25, 29, 31, 25, 32, 33, 33, 34, 36, 0, 31, 39, 41, 42, 14, 32, 41, 30, 42, 10, 44, 39, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
FILE [DEBUG] 2022-02-02 18:11:27,321 main Sorter Logger - Bubble sort progressing: [0, 2, 4, 7, 9, 17, 20, 20, 21, 2, 21, 24, 25, 26, 29, 25, 31, 32, 33, 33, 34, 0, 31, 36, 39, 41, 14, 32, 41, 30, 42, 10, 42, 39, 44, 45, 46, 52, 53, 54, 54, 54, 55, 56, 57, 57, 57, 58, 58, 58, 60, 60, 61, 62, 63, 65, 65, 65, 65, 66, 66, 67, 68, 69, 69, 70, 70, 71, 71, 72, 74, 74, 75, 75, 76, 78, 78, 79, 79, 82, 82, 84, 85, 86, 86, 86, 88, 90, 91, 92, 92, 93, 93, 94, 96, 98, 99, 99, 100, 100]
